#chrom	chromStart	chromEnd
chr10	11309686	11310478
chr10	11328392	11329259
chr10	11335098	11336027
chr10	11337355	11338141
chr10	11344305	11345020
chr10	11345524	11346395
chr10	11401351	11402111
chr10	11402849	11403765
chr10	11440205	11441154
chr10	11471879	11472765
chr10	11515367	11516227
chr10	11522505	11523390
chr10	11527739	11528455
chr10	11528584	11529199
chr10	11533161	11534071
chr10	11535058	11535971
chr10	11538916	11539858
chr10	11548481	11549353
chr10	11551915	11552819
chr10	11553771	11554638
chr10	11560093	11560992
chr10	11569403	11570350
chr10	11573275	11574176
chr10	11583144	11584007
chr10	11585848	11586778
chr10	11594729	11595675
chr10	11604622	11605517
chr10	11611220	11612077
chr10	11624764	11625664
chr10	11631950	11632850
chr10	11637819	11638716
chr10	11646267	11647095
chr10	11661027	11661812
chr10	11662383	11663229
chr10	11663956	11664743
chr10	11664877	11665597
chr10	11667640	11668549
chr10	11673528	11674391
chr10	11677873	11678751
chr10	11684531	11685420
chr10	11685835	11686520
chr10	11697501	11698354
chr10	11698818	11699720
chr10	11707684	11708557
chr10	11710455	11711362
chr10	11717732	11718621
chr10	11719916	11720819
chr10	11724898	11725811
chr10	11729757	11730595
chr10	11730781	11731412
chr10	11742007	11742882
chr10	11746888	11747770
chr10	11757636	11758537
chr10	11782611	11783478
chr10	11787608	11788219
chr10	11813997	11814879
chr10	11819572	11820418
chr10	11823005	11823844
chr10	11849663	11850559
chr10	11863360	11864194
chr10	11874620	11875461
chr10	11982200	11983047
chr10	11986441	11987281
chr10	12022340	12023052
chr10	12042734	12043576
chr10	12050999	12051883
chr10	12053490	12054339
chr10	12068420	12069310
chr10	12074810	12075652
chr10	12077521	12078436
chr10	12084268	12085131
chr10	12098663	12099496
chr10	12099737	12100601
chr10	12112541	12113442
chr10	12122329	12123240
chr10	12129107	12130024
chr10	12157905	12158813
chr10	12181118	12182034
chr10	12195559	12196458
chr10	12214518	12215405
chr10	12220117	12220988
chr10	12241695	12242557
chr10	12243559	12244448
chr10	12252677	12253546
chr10	12262188	12262857
chr10	12264031	12264903
chr10	12265506	12266357
chr10	12270575	12271467
chr10	12323512	12324166
chr10	12333380	12334290
chr10	12348844	12349768
chr10	12350426	12351110
chr10	12358835	12359709
chr10	12365757	12366615
chr10	12412880	12413790
chr10	12419197	12420112
chr10	12448547	12449457
chr10	12484983	12485809
chr10	12513852	12514739
chr10	12547154	12548076
chr10	12588222	12589118
chr10	12594256	12595150
chr10	12605513	12606469
chr10	12634788	12635531
chr10	12656206	12657017
chr10	12680846	12681728
chr10	12710808	12711677
chr10	12726888	12727718
chr10	12742523	12743364
chr10	13099609	13100490
chr10	13107705	13108594
chr10	13116139	13116970
chr10	13117748	13118500
chr10	13158123	13159045
chr10	13161017	13161925
chr10	13271323	13272158
chr10	13287940	13288684
chr10	13299581	13300431
chr10	13301844	13302768
chr10	13340346	13341193
chr10	13347557	13348369
chr10	13351331	13352225
chr10	13371612	13372520
chr10	13390807	13391699
chr10	13440137	13440983
chr10	13453687	13454573
chr10	13483687	13484464
chr10	13528499	13529375
chr10	13536548	13537411
chr10	13556725	13557626
chr10	13566755	13567572
chr10	13586464	13587354
chr10	13631266	13632094
chr10	13633852	13634696
chr10	13659005	13659608
chr10	13659783	13660586
chr10	13707080	13708016
chr10	13712625	13713544
chr10	13717915	13718789
chr10	13757126	13758018
chr10	13777709	13778603
chr10	13786724	13787632
chr10	13795384	13796264
chr10	13799127	13799987
chr10	13806205	13806911
chr10	13808481	13809349
chr10	13819913	13820511
chr10	13820644	13821558
chr10	13831424	13832341
chr10	13862369	13863214
chr10	13872893	13873686
chr10	13873813	13874598
chr10	13881950	13882846
chr10	13890270	13890948
chr10	13891376	13892257
chr10	13909556	13910482
chr10	13911682	13912589
chr10	13913613	13914433
chr10	13929957	13930764
chr10	14003258	14004150
chr10	14007986	14008702
chr10	14009287	14010210
chr10	14015763	14016632
chr10	14024166	14025030
chr10	14032201	14033101
chr10	14040924	14041815
chr10	14173539	14174491
chr10	14184780	14185645
chr10	14196622	14197490
chr10	14381797	14382646
chr10	14390003	14390878
chr10	14491581	14492474
chr10	14498683	14499573
chr10	14506857	14507735
chr10	14528154	14529054
chr10	14536730	14537604
chr10	14543000	14543851
chr10	14545646	14546549
chr10	14547957	14548723
chr10	14550266	14551166
chr10	14551760	14552626
chr10	14553138	14553863
chr10	14554247	14555167
chr10	14556131	14556962
chr10	14559112	14559855
chr10	14560072	14560839
chr10	14561293	14561963
chr10	14562128	14563019
chr10	14564076	14564978
chr10	14569318	14570297
chr10	14570531	14571069
chr10	14571697	14572607
chr10	14578121	14578895
chr10	14579358	14580184
chr10	14583018	14583918
chr10	14584534	14585320
chr10	14586637	14587477
chr10	14587861	14588659
chr10	14598796	14599662
chr10	14601738	14602614
chr10	14603966	14604786
chr10	14605366	14605966
chr10	14608220	14609133
chr10	14613099	14613996
chr10	14617589	14618354
chr10	14618580	14619379
chr10	14625505	14626356
chr10	14634843	14635732
chr10	14644930	14645827
chr10	14647988	14648888
chr10	14653322	14654243
chr10	14657947	14658756
chr10	14659431	14660326
chr10	14660885	14661526
chr10	14673053	14673998
chr10	14705351	14706240
chr10	14723024	14723957
chr10	14731839	14732348
chr10	14740518	14741361
chr10	14742495	14743373
chr10	14748910	14749764
chr10	14750765	14751272
chr10	14751392	14752131
chr10	14761169	14762094
chr10	14782439	14783364
chr10	14812047	14812939
chr10	14820627	14821500
chr10	14822933	14823823
chr10	14825995	14826784
chr10	14837706	14838622
chr10	14841648	14842595
chr10	14858290	14859122
chr10	14863671	14864551
chr10	14878287	14879190
chr10	14903924	14904812
chr10	14905615	14906504
chr10	14926419	14927309
chr10	14938733	14939630
chr10	14942116	14942807
chr10	14951449	14952256
chr10	14953714	14954632
chr10	14959146	14959949
chr10	14966853	14967709
chr10	14971617	14972492
chr10	14975547	14976359
chr10	15020746	15021622
chr10	15035033	15035938
chr10	15084338	15085197
chr10	15088350	15089242
chr10	15096861	15097753
chr10	15106153	15107058
chr10	15141002	15141867
chr10	15168369	15169226
chr10	15185045	15185906
chr10	15188549	15189277
chr10	15189401	15190122
chr10	15195765	15196667
chr10	15208628	15209466
chr10	15209788	15210520
chr10	15245319	15246210
chr10	15254486	15255155
chr10	15344827	15345523
chr10	15370771	15371647
chr10	15831264	15832137
chr10	15860039	15860855
chr10	15878804	15879612
chr10	16436491	16437369
chr10	16470485	16471362
chr10	16521013	16521818
chr10	16770448	16771270
chr10	16777196	16778070
chr10	16779223	16780110
chr10	16787191	16788070
chr10	16809027	16809893
chr10	16817121	16818043
chr10	16820155	16821079
chr10	16827884	16828794
chr10	16832225	16833113
chr10	16834986	16835859
chr10	16836485	16837301
chr10	16843016	16843893
chr10	16891191	16892028
chr10	16904426	16905317
chr10	16905505	16906298
chr10	16907498	16908390
chr10	16910500	16911246
chr10	16915085	16915998
chr10	16942357	16943193
chr10	16948113	16949011
chr10	16962230	16963119
chr10	16966596	16967457
chr10	16968429	16969295
chr10	16980907	16981768
chr10	16995823	16996686
chr10	17001822	17002583
chr10	17002938	17003771
chr10	17013132	17013970
chr10	17023215	17024058
chr10	17025340	17026193
chr10	17026625	17027448
chr10	17029323	17030216
chr10	17031915	17032776
chr10	17033452	17034353
chr10	17038595	17039376
chr10	17062649	17063367
chr10	17067280	17068179
chr10	17075289	17076159
chr10	17081096	17082010
chr10	17084600	17085426
chr10	17106556	17107431
chr10	17109084	17109916
chr10	17127061	17127706
chr10	17128104	17128959
chr10	17175370	17176214
chr10	17201060	17201963
chr10	17205935	17206859
chr10	17212646	17213527
chr10	17214607	17215388
chr10	17216084	17216927
chr10	17222079	17222994
chr10	17228131	17228823
chr10	17228933	17229396
chr10	17229935	17230851
chr10	17238483	17239293
chr10	17255292	17256168
chr10	17257418	17258329
chr10	17408973	17409852
chr10	17423421	17424317
chr10	17425655	17426564
chr10	17428459	17429333
chr10	17430480	17431368
chr10	17443833	17444766
chr10	17451880	17452546
chr10	17453128	17453929
chr10	17454076	17454922
chr10	17472620	17473444
chr10	17473571	17474282
chr10	17475819	17476713
chr10	17506775	17507506
chr10	17508868	17509686
chr10	17510043	17510891
chr10	17511174	17511992
chr10	17526198	17526880
chr10	17527526	17528274
chr10	17584773	17585692
chr10	17586698	17587482
chr10	17607273	17608178
chr10	17616895	17617688
chr10	17643617	17644531
chr10	17648175	17649061
chr10	17650668	17651564
chr10	17655288	17656195
chr10	17662413	17663257
chr10	17665572	17666360
chr10	17669339	17670220
chr10	17673556	17674238
chr10	17685132	17685843
chr10	17742559	17743466
chr10	17749574	17750272
chr10	17750399	17751161
chr10	17756545	17757472
chr10	17770740	17771652
chr10	17783305	17784063
chr10	17785204	17786083
chr10	17805651	17806397
chr10	17809095	17809906
chr10	17814736	17815599
chr10	17816019	17816848
chr10	17818447	17819295
chr10	17831113	17831986
chr10	17836590	17837374
chr10	17837958	17838861
chr10	17840763	17841630
chr10	17847362	17848223
chr10	17851365	17852262
chr10	17854008	17854927
chr10	17859532	17860382
chr10	17872378	17873177
chr10	18140204	18141038
chr10	18203763	18204638
chr10	18277858	18278557
chr10	18278972	18279840
chr10	18293143	18294071
chr10	18303964	18304839
chr10	18305846	18306649
chr10	18312532	18313385
chr10	18418409	18419295
chr10	18627350	18628249
chr10	18651207	18652117
chr10	18658913	18659802
chr10	18671281	18672040
chr10	18700243	18701108
chr10	19488626	19489470
chr10	19629310	19630178
chr10	19637220	19637847
chr10	19638390	19639260
chr10	19772781	19773578
chr10	19775087	19775961
chr10	19782248	19783158
chr10	19785213	19786042
chr10	19787839	19788735
chr10	19819203	19820070
chr10	19824713	19825459
chr10	19825575	19826174
chr10	19826587	19827396
chr10	19828246	19829127
chr10	19832572	19833478
chr10	19834865	19835657
chr10	19904063	19904900
chr10	19919968	19920843
chr10	19931323	19932191
chr10	19961180	19962059
chr10	19972226	19972992
chr10	19973873	19974762
chr10	19983634	19984565
chr10	19993661	19994579
chr10	20001818	20002694
chr10	20003612	20004520
chr10	20017663	20018417
chr10	20018903	20019780
chr10	20020014	20020887
chr10	20039775	20040692
chr10	20065488	20066289
chr10	20099960	20100871
chr10	20128539	20129446
chr10	20200509	20201385
chr10	20202038	20202943
chr10	20595891	20596781
chr10	20613027	20613893
chr10	20616823	20617748
chr10	20622411	20623275
chr10	21278397	21279169
chr10	21300282	21301163
chr10	21372699	21373597
chr10	21494284	21494881
chr10	21495439	21496297
chr10	21496694	21497369
chr10	21499907	21500807
chr10	21509992	21510747
chr10	21516693	21517563
chr10	21519786	21520678
chr10	21525666	21526565
chr10	21527017	21527808
chr10	21533654	21534573
chr10	21540805	21541720
chr10	21565585	21566495
chr10	21613600	21614476
chr10	21674882	21675757
chr10	21702420	21703304
chr10	21705146	21705913
chr10	21710502	21711393
chr10	21724536	21725410
chr10	21727449	21728354
chr10	21731906	21732806
chr10	21740710	21741625
chr10	21745846	21746665
chr10	21764573	21765449
chr10	21797765	21798578
chr10	21813674	21814557
chr10	21889763	21890585
chr10	21943334	21944232
chr10	21953816	21954622
chr10	21989267	21990168
chr10	21993119	21994028
chr10	21995190	21996110
chr10	21996839	21997795
chr10	22003267	22004103
chr10	22010760	22011602
chr10	22014685	22015528
chr10	22022423	22023302
chr10	22029166	22030072
chr10	22060741	22061610
chr10	22103457	22104265
chr10	22133791	22134697
chr10	22158902	22159817
chr10	22228871	22229760
chr10	22230393	22231124
chr10	22246607	22247467
chr10	22251642	22252277
chr10	22253216	22253847
chr10	22259014	22259833
chr10	22315983	22316859
chr10	22320454	22321262
chr10	22321418	22322222
chr10	22325242	22326146
chr10	22332894	22333753
chr10	22335053	22335970
chr10	22336421	22337182
chr10	22340254	22341221
chr10	22345009	22345913
chr10	22365004	22365887
chr10	22369224	22370079
chr10	22374320	22375251
chr10	22420838	22421730
chr10	22433684	22434535
chr10	22436644	22437506
chr10	22454762	22455635
chr10	22475728	22476636
chr10	22491709	22492606
chr10	22505815	22506710
chr10	22550517	22551356
chr10	22554465	22555329
chr10	22570426	22571284
chr10	22573537	22574445
chr10	22581315	22582233
chr10	22583107	22584057
chr10	22586041	22586904
chr10	22596871	22597746
chr10	22600886	22601810
chr10	22604894	22605676
chr10	22606035	22606862
chr10	22611530	22612392
chr10	22615610	22616547
chr10	22617332	22618048
chr10	22618182	22619005
chr10	22620139	22621056
chr10	22623501	22624031
chr10	22624153	22624859
chr10	22630360	22631202
chr10	22633824	22634647
chr10	22646041	22646944
chr10	22649242	22650040
chr10	22651303	22652122
chr10	22652810	22653724
chr10	22655094	22655970
chr10	22666276	22667108
chr10	22669022	22669825
chr10	22679352	22680164
chr10	22682068	22682810
chr10	22690534	22691373
chr10	22693338	22694145
chr10	22701053	22701902
chr10	22704337	22705221
chr10	22705722	22706456
chr10	22710056	22710933
chr10	22712954	22713598
chr10	22714136	22715027
chr10	22723022	22723930
chr10	22728320	22729202
chr10	22737467	22738202
chr10	22738334	22739098
chr10	22742488	22743394
chr10	22743854	22744543
chr10	22754092	22754993
chr10	22764708	22765546
chr10	22765914	22766807
chr10	22816679	22817488
chr10	22913021	22913355
chr10	22913433	22913800
chr10	22927509	22928407
chr10	22986893	22987779
chr10	22988596	22989506
chr10	23014760	23015612
chr10	23067876	23068731
chr10	23095227	23096011
chr10	23096933	23097680
chr10	23314512	23315331
chr10	23324820	23325692
chr10	23331675	23332560
chr10	23340715	23341551
chr10	23342045	23342834
chr10	23343882	23344730
chr10	23363194	23364055
chr10	23368574	23369453
chr10	23373920	23374795
chr10	23375918	23376817
chr10	23379431	23380312
chr10	23406184	23407092
chr10	23411913	23412770
chr10	23413385	23414291
chr10	23427152	23428061
chr10	23429541	23430439
chr10	23432345	23433130
chr10	23433608	23434370
chr10	23438554	23439444
chr10	23442148	23443058
chr10	23448534	23449447
chr10	23451370	23451986
chr10	23512209	23513080
chr10	23531137	23531786
chr10	23540203	23541041
chr10	23541861	23542575
chr10	23543774	23544669
chr10	23556692	23557582
chr10	23643167	23644093
chr10	23702621	23703515
chr10	23742183	23743072
chr10	24451232	24452047
chr10	24463962	24464836
chr10	24519699	24520564
chr10	24617584	24618382
chr10	24618610	24619233
chr10	24621974	24622688
chr10	24622811	24623539
chr10	24642645	24643530
chr10	24701239	24702151
chr10	24706210	24707088
chr10	24722636	24723270
chr10	24724284	24725184
chr10	24872971	24873880
chr10	24879825	24880720
chr10	24882014	24882874
chr10	24887293	24888203
chr10	24894424	24895283
chr10	24900808	24901658
chr10	24901843	24902666
chr10	24908768	24909638
chr10	24911984	24912880
chr10	24916188	24917038
chr10	24921061	24921922
chr10	24922661	24923597
chr10	24952336	24953169
chr10	25016107	25016984
chr10	25062244	25063159
chr10	25080687	25081544
chr10	25174251	25175132
chr10	25753533	25754381
chr10	25754930	25755628
chr10	25755779	25756535
chr10	25820758	25821636
chr10	26334938	26335774
chr10	26336837	26337620
chr10	26361713	26362620
chr10	26365425	26366332
chr10	26367594	26368369
chr10	26374288	26375099
chr10	26376923	26377730
chr10	26378665	26379574
chr10	26381921	26382794
chr10	26386569	26387445
chr10	26392061	26392831
chr10	26407136	26408028
chr10	26408758	26409680
chr10	26412786	26413671
chr10	26423440	26424257
chr10	26430602	26431504
chr10	26432722	26433623
chr10	26437954	26438856
chr10	26441544	26442382
chr10	26447083	26447858
chr10	26448458	26449371
chr10	26456923	26457818
chr10	26460322	26461200
chr10	26467293	26468019
chr10	26468569	26469440
chr10	26475356	26475794
chr10	26479458	26480338
chr10	26480602	26481425
chr10	26481907	26482795
chr10	26487004	26487798
chr10	26491334	26492236
chr10	26502741	26503533
chr10	26528798	26529646
chr10	26540354	26541240
chr10	26550760	26551659
chr10	26555771	26556603
chr10	26557031	26557719
chr10	26566720	26567647
chr10	26573408	26574140
chr10	26574617	26575464
chr10	26579141	26579946
chr10	26588261	26589150
chr10	26593629	26594472
chr10	26604142	26605004
chr10	26606108	26606987
chr10	26621908	26622791
chr10	26628250	26629068
chr10	26642824	26643622
chr10	26681693	26682280
chr10	26682707	26683597
chr10	26684482	26685257
chr10	26685384	26686080
chr10	26690540	26691415
chr10	26697104	26697988
chr10	26705954	26706840
chr10	26721270	26722191
chr10	26725844	26726746
chr10	26737422	26738305
chr10	26755308	26756226
chr10	26780204	26780886
chr10	26781083	26781918
chr10	26804861	26805667
chr10	26809572	26810492
chr10	26829845	26830757
chr10	26837016	26837827
chr10	26841619	26842475
chr10	26860646	26861507
chr10	26869183	26870051
chr10	26881744	26882616
chr10	26890654	26891465
chr10	26891583	26892128
chr10	26911641	26912538
chr10	26930982	26931877
chr10	26939311	26940231
chr10	26941065	26941951
chr10	26943965	26944773
chr10	26945980	26946893
chr10	27023157	27024046
chr10	27099948	27100845
chr10	27101383	27102139
chr10	27104780	27105651
chr10	27114902	27115749
chr10	27125817	27126469
chr10	27150350	27151146
chr10	27153917	27154646
chr10	27154877	27155707
chr10	27155940	27156577
chr10	27223623	27224441
chr10	27224948	27225521
chr10	27225630	27226216
chr10	27240207	27241132
chr10	27241682	27242525
chr10	27242835	27243600
chr10	27252194	27253101
chr10	27257139	27258041
chr10	27258689	27259537
chr10	27284782	27285658
chr10	27291140	27291898
chr10	27298003	27298882
chr10	27314830	27315666
chr10	27319634	27320534
chr10	27345175	27346108
chr10	27347359	27348204
chr10	27354383	27355212
chr10	27360308	27361178
chr10	27413527	27414390
chr10	27445865	27446745
chr10	27447240	27448108
